num,feature
361,"東京 駅 で この 間 ゲット ！ 6 袋 は いっ て 300 円 で 超 お 得 でし た 😋 ひとり で あっ と いう 間 に 完食 し ちゃっ た の で また 仕入れ に 行き たい 🥺🥺🥺 もう すぐ ポッキー の 日 公式 おやつ 部 
"
360,"てっきり そう か と 思っ て まし た 😳 
"
146,"( ； ゜ ∀ ゜ ) ｲﾔｲﾔｲﾔｲﾔ . . . 着 こなせ て ませ ん 😂😆😝 まったく もっ て センスナシーマン です の で 😅 服 に 着 られ て ます 😂😆😝 
"
157,"かっぱ さん は いつ も 陽 の 味方 や 〜 😂 笑 お 誕生 日 当日 は 初めて の ドッグ ラン で 疲れ すぎ た の か 、 悪戯 する 気力 も なく お うち で は 寝 て おり まし た 😪💤🎵 
"
1576,"なみ しゃん 💓 みえる とこ だけ おわら せ た の 💦 ( ´ Д `|||) 
"
94,"こいわ ずらい だ ！ 👀 
"
936,"ソル ソル 大 ファン です ！ ！ 常 に 家 に ストック が あり ます 🤣💦 僕 も パン マルシェ 買い に 行き まし た ー ☺ ️ ✨ ご ほうび クリーム パン ハマっ て ます ！ ！ ！ 
"
259,"いい ね ♥ ️ 付け てる 人 ！ ！ 良く ない から 、 マジ で 😱 
"
492,"わ おー ！ 興味 ある ！ ！ 😳 ちなみ に … なん の コンビニ … ？ ファミマ ？ 😳 
"
762,"出張 終わっ て 、 今 から 帰宅 し ます 。 楽しかっ た 〜 😆 
"
460,"2 週間 ぶり の 稼働 終了 。 （ 先週 は 韋駄 天 で 心 折ら れ て い た ため 行っ て ない 😢 ） 朝一 乙女 6 投資 3 k 回収 42 k ﾏｼﾞﾊﾛ 5 投資 2 k 回収 27 . 5 k 乙女 が 初 当たり 5 回 中 4 回 は 50 % 成功 、 残り の 1 回 は 直撃 し た 。 … 
"
698,"わー 嬉しい ★ ありがとう ござい ます 。 本当 に こんな 時期 は 一瞬 です もん ね 😢 ✨ 
"
131,"最近 ピアス し て ない から また 塞がっ てる 気 が する の で また ぶち 開け なきゃ いけ ない 、 怖 すぎる どう し て こう いつ も 学ば ない の か … … 😫 
"
386,"どー し たら フォロワー 増える ん だろう 〜 😊😊😊😊😊😊 せっく す と か ゆっ とけ ば いい ？ w 
"
732,"やっ たぁ ぁ ぁ ぁ ( ; ᯅ ; ) ! ! ! ! ババア です けど っ www 有難う ござい ます 😢😭 
"
113,"ありがとう ござい まし た ‼ ︎ めちゃくちゃ 美味しい どら焼き でし た 😁 ✨ 
"
721,"そら さん 、 お は そら ☀ ️😃 ❗ 今日 も 残り 順 バリ 📈 で 頑張り ます 🙋 
"
229,"つるかめ 山草 園 さん の 原種 シクラメン ヘデリフォリウム 葉 模様 で 選ん だ 個体 ( ｲｹﾒﾝ ) 受粉 さ せ た けど ダメ でし た 😭 
"
262,"ようやく だ わ 😅 
"
583,"外 に いる と なぜ 危険 な の か を 考える と 答え が あり そう です ね 😅 便利 な ツール と 化し て いる 感 が あり ます 😓 確か に 少し 前 は 全国 レベル で 元 に 戻り そう な 勢い でし た ね 。 
"
178,"つよ ぽん こんにちは 😃 何 か いい 事 が ある って 顔 し て て 💕 幸せ な 気分 に なれ まし た ♡ 
"
1183,"来 た 〜 🎵 これ で 今夜 の ライブ 配信 は 耐えれる か な〜 😆 
"
21,"ちょっと 甘かっ た 💦 
"
236,"本日 19 ~ 23 です ！ ！ ！ 😃😃😃😃😃😃 
"
241,"食べ たい 😫 ❤ ️ ❤ ️ 
"
126,"ハリポタ の チケット 取ら なく ちゃ 😍 
"
211,"もう クリア し まし た よ 😃 
"
465,"大変 だ 😢😢 
"
24,"私 も 😭 どんな の が いい か な … 👀 
"
725,"TT 兄弟 　 さん こんにちは フォロー ありがとう ござい ます 。 「 FP 1 級 学科 試験 　 概要 から 読み取る 得点 法 ☆ 」 動画 拝見 し まし た 。 この 9 月 に FP 3 級 に 合格 し た ばかり な の で 、 一 つ 級 を 飛び越え た FP … 
"
443,"こんにちは 👋😃 大丈夫 です よ ( ^ o ^ ゞ 
"
496,"ィーン 😢 でる ちゃ が 助かる なら … あり … あり な の か … … … ！ ？ 
"
27,"結局 は セックス も スポーツ です から ね 😪 
"
254,"ありがとう ござい ます 😂💗 朝 の バタ バタ で カーテン 明け 忘れ ちゃっ たり し た 所 も ある けど 😝 無事 に 終われ た の で よかっ た です ✨ 
"
191,"企画 ・ 原案 西崎 義 展 この テーマ ソング は 今 で も 心 に 響く 😤 歌詞 を 変え て 国歌 に し て も いい と 思う 😉 
"
125,"素敵 な 企画 を 、 どう も 有難う 御座い ます 😤 
"
218,"良かっ た です ね 😋 
"
50,"初 の 感染 100 人 超え 😱 怖い です よ ね ！ 😖 岐阜 ・ 愛知 で も まだ 油断 は でき ませ ん 😷 手洗い ・ うがい ・ マスク の 着用 が とても 大事 です ✨ ワールド で は 見学 や 面接 に 対し て の コロナ 対策 が 徹底 し て い ます 😎 な の で 安心 し て 行け ます ！ 😊 
"
549,"お めでとう ござい ます 😃 
"
1194,"リング フィット アドベンチャー ついに レベル 50 。 普通 の RPG だ と 後半 戦っ て 感じ の レベル だ けど 、 リング フィット は まだ 中盤 の 始まり くらい らしい w ち な 、 まだ ワールド 7 です 。 ワイド スクワット 飽き た なー と 思っ たら 、 今度 は バンザイス … 
"
73,"銀杏 の 紅葉 🍁 2020 . 11 . 04 撮影 地 → 長野 県 箕輪 町 　 大 規模 農道 沿い ここ の 銀杏 の 紅葉 も 見応え 有り ます 。 沢山 の カメラマン を 良く 見かけ ます 。 🍁🍂😍 z 銀杏 　 銀杏 　 z イチョウ の 紅葉 　 イチョウ の 紅葉 
"
508,"あっ くん 😭 大丈夫 か な ？ 無理 し ない で ね 。 食欲 ある か なー 。 色々 終わっ て 疲れ が ドッと き た の か な 。 頑張り すぎ 、 追い込み すぎ だ よー 😭 で も 、 たくさん たくさん 頑張っ て くれ て ありがとう 😭😭😭 あんな 忙しい の に 生 配信 と か もー ありがたい けど さ 😭 あっ くん が ダウン する の は や だ っ 😢💦 
"
340,"【 翔 が 今年 中 に 失い そう な もの 】 👇 👇 👇 『 感情 』 😱 ⁉ ️ とうとう 俺 も 人造 人間 に なる の か ( 笑 笑 今年 中 に 失い そう な もの shindanmaker 
"
1078,"まぁ 、 やっぱ 本職 は こっち な ん で ね 💦 
"
365,"飯 テロ ツイート 楽しみ です 😋😋 
"
405,"ありがとう ござい ます 😅 
"
421,"ヤバイ ！ 忘れ て た 😱😱😱😱 来 たら 助け て な 😊 
"
297,"イン スタ 見 たら 2015 年 ユニ の 10 番 が 映っ てる … ( 名前 は 映っ て ない から renato か も だ けど 😂 ) 今 見 てる ドラマ に も 出 て て 気 に なっ て た 俳優 さん だ から 、 もし 本当 だっ たら 嬉しい けど なあ 😊 ♡ 
"
654,"雪解け ちゅ 。 　 P ポイント サラリーマン ✖ ️ 農家 の 青年 失恋 の ショック で 何 も か も 捨て て 北海道 に 行き 、 雪 の 上 に 行き倒れ て た 所 を 助け られ . . . . 助け て もらっ て 良かっ た ！ あの まま じゃ 死ん じゃう 💦 北海道 行っ て 良い 出会い ✨ グイグイ くる ツ … 
"
147,"そう な ん です よ〜 😅 来年 の 3 月 に まさか で 好み が 変わっ て たら 泣ける 😂 普段 優しく ない の で 、 こんな 時 くらい は … と 思っ て の こと です よ 😝 
"
517,"忍者 の ミラ プリ も 満足 の 出来 だ けど 、 いかん せ ん 色 が 地味 で スクショ 映え し ない 😫 あんま キタンナ 胴着 てる 人 見 ない けど 、 私 忍者 装備 だ と 1 番 好き か も 
"
284,"頭皮 も 染み て 痛く なり そう だ し 、 なん か 染まり にくい って 話 も ある みたい だ よ ね 🤔💦 結局 なん も せ んかっ た わ … お腹 痛く て ダラダラ し て た … … 
"
502,"セイラ ちゃん ( 灬 º ω º 灬 ) 💗 素敵 な 企画 参加 さ せ て もらう ねー っ 😍 ❤ ️ 😇 ① で お 願い し ます ( * ˊᵕˋ * ) 💗 集計 頑張っ て ね 😘💕 
"
33,"ありがとう ござい ます 😊 午後 から だっ た の で 、 釣れれ ば いい か なー くらい で やっ て みる と 短 時間 で 自分 含め この サイズ が 6 〜 7 枚 上がっ て まし た 😎 
"
437,"対 ヨロ です 👊😁 
"
122,"ネップ リ は たまに 気分 で やる の で やる と し たら アイコン か も しれ ない です 🤔🤔 リプ あり です 😋 
"
694,"あ 、 死ん だ ごめん Twitter やめ ます ( 😇😇😇😇😇 ) 
"
842,"ミザリー 鑑賞 ‼ ️ スティーブン キング 原作 で 、 キャシー ベイツ の 怪演 が 凄い ！ ラスト は 持っ てか れ た 💦 ホラー 要素 は 少なく 、 ミステリー や トラウマ 要素 が 印象 的 です ！ 
"
337,"京都 ？ ？ わぁ ～ 美味し そう な もの ばかり 、 、 、 お 天気 よく て 良かっ た ね 。 😁 
"
2056,"ありがとう ござい ます ～ 。 一気 に 寒く なっ た の で 、 油断 し ちゃっ た か な 💦 
"
1000,"自分 で サイズ 測っ て 1 着 だけ 下着 買っ て み た けど なん か キツい 🥺 笑 やっぱり 体型 変わっ てる よ なぁ 🥺 笑 店頭 で 測っ て もらえ ない か な〜 🥺💦 
"
135,"さすが です 😆🎵👏 
"
1072,"なん か ね 、 彼氏 から の 「 そんな に 気 に なら ない よ 」 て いう 言葉 が ある と 、 ちょっと 嬉しい か も 。 それ で も 行き たい の〜 ！ って 言う と 思う けど 笑 うち の 場合 は 逆 に 「 お 金 払う から 、 頼む から 行っ て き て 」 って 言わ れ てる から ね 。 ( 背中 毛深く て 追加 頼ま れ てる ところ 😇 ) 
"
1593,"ほんと だ 💦 珈琲 が 残念 😅 で も パスタ 美味し そう 😆👍 
"
249,"可愛い すぎ て 内容 が 頭 に 入っ て 来 ない 😃 
"
278,"うっ … 😭 ケダヤモン … 😭😭 … ううっ … 😭😭😭 おまえ … … 世界 一 かわいい よ … … … 
"
563,"『 더스틴 라이브 ~ 😆 』- 더스틴 [ DUSTIN ] さん の MixChannel LIVE に 参加 しよう ！ ミク チャ 
"
753,"お 忙しい 中 お 返事 ありがとう ござい ます 😊 なん と ！ それ は 夢 の よう な ✨✨ わかり まし た ！ 申し込み の 際 に ミニ 四駆 プラン で ！ と お 伝え すれ ば よろしい です か ？ ？ 
"
632,"お すすめ の 音楽 良かっ たら 教え て ね 👋😃 ↓ ↓ ↓ 
"
452,"リーチ 💥😃 
"
382,"うるま さーん ！ 受け取り まし た ！ ありがとう ござい ます 😭 
"
409,"あえて 👍😆 
"
149,"私 の い ない 所 で カノヨ の 話 し ない で ください 😡💢🗯 ( もっと し て ください ) 
"
148,"【 フォート ナイト アカウント 販売 】 💫 ブラック ナイト 💫 アイコニック 💫 エリート エージェント パスワード 変更 〇 全 機種 対応 👑 本日 支払い なんと 3000 円 ！ 💰 通常 価格 8000 円 😱 先送り 不可 ❌ 値下げ 交渉 〇 … 
"
768,"本当 に 気 が 滅入る よ ね 💦 
"
641,"二 日 酔い じゃ あり ませ ん 😱 
"
377,"旦那 さん 厳しい ね 😢 もっと 寄り添っ て くれ ない と つらい じゃ ね 😭 フォロー ありがと 〜 💖 仲良く しよう ね 🥰 
"
112,"さすが です ー ✨ 1 台 8 役 、 8 名 に 😆 ありがとう ござい ます 😊 感謝 感激 雨嵐 です ‼ ️ 
"
161,"つらい 😢 
"
1872,"体 温まる よ ね〜 ☺ ️ 本当 は 2 nd か オータムナル 飲み たかっ た けど 切らし て た 😂 お 菓子 も 無かっ た 〜 💦 
"
218,"推し 体内 に 入れ て き た 😫😫😫💖 
"
875,"葵 ちゃん おとなび トシ お めでとう ✨ 🎉😆🎉 ✨ 
"
515,"ペイン クリニック で 痛み止め やっ た の ？ オイライデェ どき は ８ 箇所 に お 注射 す ん だ げ どー 、 ら ぐー に なん だ わ そん とぎ たげ ！ 😫 
"
266,"もう この 画面 嫌い 😡 
"
1367,"ぅ ん 、 ぅ ん 、 、 、 やっ て た 。 しかも 確か 配信 初日 から （ 笑 ） で も 家具 欲し さ に 躍起 に なっ て 延々 と ガチャ って しまい そう な 自己 欲求 が 怖く て 、 いつ だっ た か キッパリ 辞め ちゃっ た 💦 しかも 今 や 知ら ん 機能 も 出でる 様子 。 どちら に せよ 二 足 の 草鞋 は 厳しい なぁ 😞 
"
138,"ホント に お 疲れ 様 でし た 💦 🍁 イイ です ね (｡･ ω ･｡) ﾌﾑﾌﾑ ちなみ に 知っ て たら すみ ませ ん ！ き ます よ〜 ( ＊ ´ д ｀ ) 
"
892,"いたずら EX モノ ステ で あて が きし て いただい た 『 いたずら 』 は 、 純子 と 話し て いる モノローグ でし た ♪ その 「 純子 」 が 話す モノローグ が 登場 ⁉ ️ ⁉ ️ ✨ 今夜 23 : 00 に 、 『 いたずら EX 相関 図 』 発表 し ます ‼ ️ ‼ ️👊😆 まず は 、 今夜 の … 
"
160,"おはよう 🎀 起床 は 安定 の おやつ 時間 か な 🕒😋🍰 
"
221,"自ら 宣伝 なんて 昔 なら 考え られ なかっ た けど 、 新生 ASKA さん は 照れ ながら も やっ ちゃう 。 から ～ の 、 そこ が キュート って 言わ れ ちゃう ん だ から 😊 やっぱり 今 が 一番 良い です ね ✨ 
"
786,"いえ いえ です 😇😇😇 
"
735,"なに これ ー ！ JOSHUA 𓃹 可愛い 😢💞 ジョシュア は ウサギ だ って わか ん だ ね … JOSHUA 𓃹 
"
1595,"自由 って 怖い 面 も ある 私 は お 世話 する 子供 も 居 ない し 、 家事 も ほとんど パートナー が し て くれる の で 24 時間 を 自由 に 使える 仕事 さえ し て おけ ば OK の 幸せ な 立場 です 仕事 の 予定 は ある けれど 、 それ 以外 は 自分 で コントロール できる 。 こう いう … 
"
573,"あずさ ちゃん 😳 
"
108,"また 仲 良い の 見せつけ てる ww 😍 もー 分かっ てる から 💕 
"
343,"米 おいし〜 〜 〜 〜 〜 😋😋😋 
"
215,"淳 くん ストーリー ありがとう 💗 お 眠 な の か な 😪 志 尊 淳 イン スタ ストーリー 
"
877,"これ で めっちゃ 遊ん で た なぁ 😆 変 な ドット 絵 書い たり 童謡 の アレンジ し たり あの 時代 で すげー クオリティ だっ た な 🤔 
"
